CODI_10;ORDENACIO_ALFABETICA;NOM COMPLERT;ADREÇA;MUNICIPI;TELÈFON;FAX;TRACTAMENT;PRESIDENT;NOM;COGNOM1;COGNOM2;PARTIT_POLITIC;SEXE;CÀRREC;GERENT;CIF;COMARCA;CODCOMARCA;PROVINCIA;CODIPROV;CAPICOM;ANY_CENS;CENS;CODITIPUS;SUPERFICIE;ARTICLE;NOMTIPUS;CODIPOSTAL;SECRETARI;HORARI;DISSOLT;SIGLACOM;ALTURA;CODIPARE;TIPUSPARE;NOMPARE;HD;NOM_CAPITAL;E_MAIL;WEB;PARTIT_JUDICIAL;PARTIT_ELECTORAL;GENTILICI;LOCALITAT_CP;DELEGACIO_GOVERN;MUNICAT;AMBIT;SITUA_GEO_MUNICIPI;SITUA_GEO_COMARCA;PLANOL_CARRERS;SALUTACIO;DATA_ACTUALITZACIO
0803330008;Caldes de Montbui;Ajuntament de Caldes de Montbui;Font del Lleó, 11;Caldes de Montbui;93-8655656;93-8655657;Il·lm. Sr.;Isidre Pineda i Moncusí;Isidre;Pineda;i Moncusí;ERC / AM;Senyor;Alcalde President;;P0803300C;Vallès Oriental;8104190004;Barcelona;8000840003;N;2018;17449;2;37,65;    ;Municipis;08140;;;N;VR;203;;;;H;Caldes de Montbui;caldesm@caldesdemontbui.cat;http://www.caldesdemontbui.org;Granollers;Granollers;montbuiencs;Caldes de Montbui;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0803330008;Metropolità;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08033&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|41&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080333;Benvolgut alcalde;26/07/2019
0803270005;Caldes d'Estrac;Ajuntament de Caldes d'Estrac;Pl. de la Vila, s/n;Caldes d'Estrac;93-7910005;93-7910503;Il·lma. Sra.;Rosa Pou Baró;Rosa;Pou;Baró;ERC-AM;Senyora;Alcaldessa Presidenta;;P0803200E;Maresme;8102130008;Barcelona;8000840003;N;2018;2859;2;0,74;    ;Municipis;08393;;;N;MM;33;;;;D;Caldes d'Estrac;ajuntament@caldetes.cat;http://www.caldetes.cat;Mataró;Mataró;caldencs;Caldes d'Estrac;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0803270005;Metropolità;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08032&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|21&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080327;Benvolguda alcaldessa;26/07/2019
0803510007;Calella;Ajuntament de Calella;Pl. de l'Ajuntament, 9;Calella;937663030;937660576;Il·lma. Sra.;Montserrat Candini Puig;Montserrat;Candini;Puig;JxCAT;Senyora;Alcaldessa Presidenta;;P0803500H;Maresme;8102130008;Barcelona;8000840003;N;2018;18728;2;7,86;    ;Municipis;08370;;tots els dies de 8h a 15h;N;MM;5;;;;D;Calella;calella@calella.cat;http://www.calella.cat;Arenys de Mar;Arenys de Mar;calellencs;Calella;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0803510007;Metropolità;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08035&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|21&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080351;Benvolguda alcaldessa;26/07/2019
0803700000;Calldetenes;Ajuntament de Calldetenes;11 de setembre, s/n;Calldetenes;93-8863105;;Il·lm. Sr.;Marc Verdaguer Montanyà;Marc;Verdaguer;Montanyà;JxCAT;Senyor;Alcalde President;;P0822400H;Osona;8102490004;Barcelona;8000840003;N;2018;2497;2;5,8;    ;Municipis;08506;;Tots els dies de 9 h-14:30h, i dilluns de 15.30 a 17:30 h.;N;OS;489;;;;H;Calldetenes;calldetenes@diba.cat;http://www.calldetenes.cat;Vic;Vic;calldetenencs;Calldetenes;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0803700000;Comarques Centrals;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08037&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|24&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080370;Benvolgut alcalde;26/07/2019
0803860009;Callús;Ajuntament de Callús;Pl. Major, 1;Callús;93-6930000;93-8360301;Il·lm. Sr.;Joan Badia Pujol;Joan;Badia;Pujol;ERC - AM;Senyor;Alcalde President;;P0803700D;Bages;8100750006;Barcelona;8000840003;N;2018;2095;2;12,13;    ;Municipis;08262;;tots els dies de 8h-14,45h;N;BG;260;;;;H;Callús;ajuntament@callus.cat;http://www.callus.cat;Manresa;Manresa;callussencs;Callús;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0803860009;Comarques Centrals;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08038&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|07&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080386;Benvolgut alcalde;26/07/2019
0803640003;Calonge de Segarra;Ajuntament de Calonge de Segarra;C/ Escoles de Dusfort, s/n;Calonge de Segarra;93-8680409;93-8681234;Il·lm. Sr.;Xavier Nadal Masana;Xavier;Nadal;Masana;JxCAT;Senyor;Alcalde President;;P0803600F;Anoia;8100690004;Barcelona;8000840003;N;2018;191;2;37,02;    ;Municipis;08281;;de dilluns a divendres de 9:00 a 14:00 hores;N;AI;643;;;;H;Calonge de Segarra;calonge@diba.cat;http://www.calongesegarra.cat;Igualada;Igualada;calongins;Dusfort (Calonge de Segarra);Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0803640003;Comarques Centrals;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08036&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|06&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080364;Benvolgut alcalde;26/07/2019
1703400000;Calonge i Sant Antoni;Ajuntament de Calonge i Sant Antoni;Plaça de la Concòrdia, s/n;Calonge i Sant Antoni;972660375;972660806;Il·lm. Sr.;Miquel Bell·lloch;Miquel;Bell·lloch;;ERC-AM;Senyor;Alcalde President;;P1703800A;Baix Empordà;8101080001;Girona;8001760009;N;2018;10897;2;33,89;    ;Municipis;17251;;;N;BM;22;;;;H;Calonge;ajuntament@calonge.cat;http://www.calonge.cat;Sant Feliu de Guíxols;La Bisbal d'Empordà;calongins;Calonge;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1703400000;Comarques Gironines;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17034&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|10&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170340;Benvolgut alcalde;26/07/2019
2506210007;Camarasa;Ajuntament de Camarasa;Pl. Major, 1;Camarasa;973-420009;973-420302;Il·lma. Sra.;Elisabet Lizaso Cantón;Elisabet;Lizaso;Cantón;IxC-AM;Senyora;Alcaldessa Presidenta;;P2507400F;Noguera;8102340003;Lleida;8002550006;N;2018;842;2;155,5;    ;Municipis;25613;;;N;NG;321;;;;D;Camarasa;ajuntament@camarasa.cat;http://camarasa.ddl.net/;Balaguer;Balaguer;camarasins;Camarasa;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2506210007;Ponent;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25062&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|23&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250621;Benvolguda alcaldessa;26/07/2019
4390390004;Camarles;Ajuntament de Camarles;Carrer 20, 18;Camarles;977-470007;977-470515;Il·lm. Sr.;Josep Antoni Navarro Serra;Josep Antoni;Navarro;Serra;ERC-AM;Senyor;Alcalde President;;P4318300C;Baix Ebre;8100940003;Tarragona;8004330008;N;2018;3278;2;29,8;    ;Municipis;43894;;tots els dies de 8,30h-15h;N;BB;13;;;;H;Camarles;aj.camarles@altanet.org;http://www.webgipal.net/camarles/;Tortosa;Tortosa;camarlencs;Camarles;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4390390004;Terres de l'Ebre;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43903&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|09&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=439039;Benvolgut alcalde;26/07/2019
4303850006;Cambrils;Ajuntament de Cambrils;Pl. de l'Ajuntament, 4;Cambrils;977-794579;977-794572;Il·lma. Sra.;Camí Mendoza Mercè;Camí;Mendoza;Mercè;ERC-AM;Senyora;Alcaldessa Presidenta;;P4303800I;Baix Camp;8100810007;Tarragona;8004330008;N;2018;33362;2;35,08;    ;Municipis;43850;;;N;BC;24;;;;D;Cambrils;alc@cambrils.org;http://www.cambrils.org;Reus;Reus;cambrilencs;Cambrils;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4303850006;Camp de Tarragona;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43038&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|08&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430385;Benvolguda alcaldessa;26/07/2019
1703530008;Camós;Ajuntament de Camós;Cruanyes, 2 -Casa Consistorial;Camós;972-573192;972-581503;Il·lm. Sr.;Josep Jordi Torrentà;Josep;Jordi;Torrentà;JpC-ERC-AM;Senyor;Alcalde President;;P1703900I;Pla de l'Estany;8102870005;Girona;8001760009;N;2018;690;2;15,35;    ;Municipis;17834;;dilluns a divendres de 9h-14h;N;PE;168;;;;H;Camós;ajuntament@camos.cat;http://www.ddgi.cat/camos;Girona;Girona;camosins;Camós;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1703530008;Comarques Gironines;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17035&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|27&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170353;Benvolgut alcalde;26/07/2019
1703660009;Campdevànol;Ajuntament de Campdevànol;Plaça Anselm Clavé, 1;Campdevànol;972-730019;972-731237;Il·lma. Sra.;Dolors Costa;Dolors;Costa;;JXCAT;Senyora;Alcaldessa Presidenta;;P1704000G;Ripollès;8103110007;Girona;8001760009;N;2018;3204;2;32,8;    ;Municipis;17530;;tots els dies de 8h-14,30h;N;RI;738;;;;D;Campdevànol;ajuntament@campdevanol.org;http://www.campdevanol.org/;Ripoll;Puigcerdà;campdevanolencs;Campdevànol;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1703660009;Comarques Gironines;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17036&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|31&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170366;Benvolguda alcaldessa;26/07/2019
1703720002;Campelles;Ajuntament de Campelles;Pl. Ajuntament, s/n;Campelles;972-727273;972-727273;Il·lm. Sr.;Joan Dordas Riu;Joan;Dordas;Riu;IdC - AM;Senyor;Alcalde President;;P1704100E;Ripollès;8103110007;Girona;8001760009;N;2018;133;2;19,18;    ;Municipis;17534;;;N;RI;1303;;;;H;Campelles;ajuntament@campelles.cat;http://www.campelles.cat;Ripoll;Puigcerdà;campellencs;Campelles;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1703720002;Comarques Gironines;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17037&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|31&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170372;Benvolgut alcalde;26/07/2019
0803990004;Campins;Ajuntament de Campins;Plaça de la Vila, 8;Campins;938475030;938475092;Il·lma. Sra.;Inma Font Nicola;Inma;Font;Nicola;ERC/AM;Senyora;Alcaldessa Presidenta;;P0803800B;Vallès Oriental;8104190004;Barcelona;8000840003;N;2018;515;2;7,42;    ;Municipis;08472;;Hores a convenir;N;VR;321;;;;D;Campins;ajuntament@campins.cat;http://www.campins.diba.es;Granollers;Arenys de Mar;campinencs;Campins;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0803990004;Metropolità;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08039&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|41&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080399;Benvolguda alcaldessa;26/07/2019
1703880001;Campllong;Ajuntament de Campllong;Església, 21;Campllong;972-461504;972-463408;Il·lm. Sr.;Lluís Freixas Vilardell;Lluís;Freixas;Vilardell;JxCat - IC;Senyor;Alcalde President;;P1704200C;Gironès;8102060009;Girona;8001760009;N;2018;535;2;8,39;    ;Municipis;17459;;De dilluns a divendres de 8 a 15 h.  Dijous de 17.30 a 20 h.;N;GN;113;;;;H;Campllong;ajuntament@campllong.cat;http://www.campllong.cat;Girona;Girona;campllonguesos;Campllong;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1703880001;Comarques Gironines;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17038&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|20&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170388;Benvolgut alcalde;26/07/2019
1703910007;Camprodon;Ajuntament de Camprodon;Plaça de la Vila, 1;Camprodon;972-740005;972-130324;Il·lm. Sr.;Xavier Guitart Cano;Xavier;Guitart;Cano;TPC-CP;Senyor;Alcalde President;;P1704300A;Ripollès;8103110007;Girona;8001760009;N;2018;2261;2;103,4;    ;Municipis;17867;;;N;RI;947;;;;H;Camprodon;informacio@camprodon.cat;http://www.camprodon.cat;Ripoll;Puigcerdà;camprodonins;Camprodon;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1703910007;Comarques Gironines;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17039&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|31&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170391;Benvolgut alcalde;26/07/2019
2506370005;Canejan;Ajuntament de Canejan;Pl. Ajuntament, s/n;Canejan;973-648160;973-648160;Il·lm. Sr.;Juan Carlos Lastera Alcalde;Juan Carlos;Lastera;Alcalde;UA-PSC-CP;Senyor;Alcalde President;;P2507500C;Aran;8103980001;Lleida;8002550006;N;2018;84;2;48,52;    ;Municipis;25548;;;N;VN;906;;;;H;Canejan;ajuntament@les.ddl.net;http://www.canejan.org;Vielha e Mijaran;Vielha e Mijaran;;Canejan;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2506370005;Alt Pirineu i Aran;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25063&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|39&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250637;Benvolgut alcalde;26/07/2019
1704050006;Canet d'Adri;Ajuntament de Canet d'Adri;Av. Rocacorba, 21;Canet d'Adri;972428280;972429513;Il·lm. Sr.;Carles Espígol Camps;Carles;Espígol;Camps;IpC - AM;Senyor;Alcalde President;;P1704400I;Gironès;8102060009;Girona;8001760009;N;2018;708;2;44,7;    ;Municipis;17199;;De dilluns a divendres, de 9 a 14 h i de dilluns a dijous, de 17 a 20 h;N;GN;217;;;;H;Canet d'Adri;ajuntament@canet-adri.cat;http://www.canet-adri.org;Girona;Girona;canetencs;Canet d'Adri;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1704050006;Comarques Gironines;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17040&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|20&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170405;Benvolgut alcalde;26/07/2019
0804030008;Canet de Mar;Ajuntament de Canet de Mar;Ample, 11-13;Canet de Mar;93-7943940;93-7941231;Il·lma. Sra.;Blanca Arbell Brugarola;Blanca;Arbell;Brugarola;ERC-AM;Senyora;Alcaldessa Presidenta;;P0803900J;Maresme;8102130008;Barcelona;8000840003;N;2018;14583;2;6,32;    ;Municipis;08360;;;N;MM;15;;;;D;Canet de Mar;canetdemar@canetdemar.cat;http://www.canetdemar.cat/;Arenys de Mar;Arenys de Mar;canetencs;Canet de Mar;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0804030008;Metropolità;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08040&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|21&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080403;Benvolguda alcaldessa;26/07/2019
4390760009;Canonja;Ajuntament de la Canonja;Raval, 11;La Canonja;977543489;;Il·lm. Sr.;Roc Muñoz Martínez;Roc;Muñoz;Martínez;PSC-CP;Senyor;Alcalde President;;P4300080A;Tarragonès;8103630008;Tarragona;8004330008;N;2018;5842;2;7,35;La;Municipis;43110;;;N;TR;;;;;H;La Canonja;ajuntament@lacanonja.cat;http://www.lacanonja.cat;Tarragona;Tarragona;canongí-ina, canongins;La Canonja;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4390760009;Camp de Tarragona;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43907&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|36&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=439076;Benvolgut alcalde;26/07/2019
0804100000;Canovelles;Ajuntament de Canovelles;Pl. Ajuntament, 1;Canovelles;93-8464555;93-8465302;Il·lm. Sr.;Emili Cordero Soria;Emili;Cordero;Soria;PSC-CP;Senyor;Alcalde President;;P0804000H;Vallès Oriental;8104190004;Barcelona;8000840003;N;2018;16317;2;6,76;    ;Municipis;08420;;;N;VR;175;;;;H;Canovelles;ajuntament@canovelles.cat;http://www.canovelles.cat;Granollers;Granollers;canovellins;Canovelles;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0804100000;Metropolità;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08041&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|41&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080410;Benvolgut alcalde;26/07/2019
0804250006;Cànoves i Samalús;Ajuntament de Cànoves i Samalús;Can Casademunt, s/n;Cànoves i Samalús;93-8710018;93-8434145;Il·lm. Sr.;Josep Cuch Codina;Josep;Cuch;Codina;NIU;Senyor;Alcalde President;;P0804100F;Vallès Oriental;8104190004;Barcelona;8000840003;N;2018;2995;2;28,62;    ;Municipis;08445;;;N;VR;346;;;;H;Cànoves;canovesisamalus@diba.cat;http://canoves.diba.es/;Granollers;Granollers;canovins;Cànoves (Cànoves i Samalús);Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0804250006;Metropolità;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08042&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|41&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080425;Benvolgut alcalde;26/07/2019
